order_id,product_id,category,price,base_price,amount,status,user_id,region,priority,order_date,quantity,payment_method,old_name
ORD100970,P1110,Clothing,3532.68,3439.02,7779.91,Completed,U3152,Central,High,2024-12-06,4,Debit Card,item_22
ORD100971,P1175,Electronics,2451.53,2072.12,7664.82,Pending,U3053,East,Low,2024-02-12,2,Net Banking,item_304
ORD100972,P1551,Clothing,4694.23,2320.79,1633.19,Processing,U2632,North,Medium,2024-06-01,2,UPI,item_447
ORD100973,P1597,Sports,890.79,366.34,6192.26,Refunded,U2182,Central,High,2024-10-26,7,Net Banking,item_391
ORD100974,P1492,Groceries,4842.6,283.65,5594.82,Completed,U2518,West,Low,2025-07-15,18,Credit Card,item_120
ORD100975,P1956,Sports,2079.63,3357.93,1074.64,Completed,U2451,East,Medium,2024-04-10,17,COD,item_54
ORD100976,P1156,Books,,1067.26,4157.14,Processing,U3275,Central,Medium,2025-10-01,1,Debit Card,item_60
ORD100977,P1260,Toys,511.83,2470.68,2449.48,Processing,,West,High,2024-12-26,17,UPI,item_300
ORD100978,P1992,Sports,2256.69,421.6,6831.1,Refunded,U3115,Central,High,2025-08-06,10,Credit Card,item_391
ORD100979,P1583,Groceries,3904.15,2365.35,1671.26,Completed,U3075,Central,Low,2025-02-28,12,COD,item_326
ORD100980,P1087,Books,2978.34,1624.94,6022.26,Completed,U2967,West,Medium,2025-09-07,4,Credit Card,item_221
ORD100981,P1458,Books,,1699.18,742.23,Processing,U2743,West,Medium,2025-03-26,3,Credit Card,item_66
ORD100982,P1145,Groceries,312.34,1493.06,6927.37,Completed,U3384,Central,Low,2024-03-13,3,Debit Card,item_483
ORD100983,P1017,Toys,4802.72,1933.03,2685.88,Cancelled,U3067,West,Medium,2024-05-12,1,Credit Card,item_419
ORD100984,P1090,Electronics,4175.23,1830.45,3048.08,Processing,U3478,East,Medium,2024-09-26,12,Debit Card,item_136
ORD100985,P1934,Sports,2808.02,3477.01,2336.05,Refunded,,Central,High,2024-01-02,4,Credit Card,item_402
ORD100986,P1264,Furniture,389.17,2843.7,2626.3,Processing,U2714,Central,Medium,2024-04-08,15,Credit Card,item_20
ORD100987,P1562,Clothing,1458.49,1741.86,5449.44,Completed,U2915,North,Medium,2024-11-08,13,COD,item_18
ORD100988,P1600,Sports,4215.9,3395.72,4830.78,Processing,U2396,South,Low,2024-06-22,7,UPI,item_296
ORD100989,P1332,Sports,243.01,3149.76,7758.03,Refunded,U2707,Central,Medium,2025-03-16,2,COD,item_89
ORD100990,P1371,Books,3996.32,2916.13,5702.79,Processing,U2334,East,Low,2024-01-29,14,Debit Card,item_3
ORD100991,P1491,Clothing,76.84,964.3,5150.78,Pending,U2260,East,High,2025-01-13,20,Credit Card,item_116
ORD100992,P1960,Clothing,1325.29,953.82,2305.54,Completed,U3164,North,Low,2024-06-28,5,Credit Card,item_365
ORD100993,P1255,Furniture,3905.9,141.01,6521.3,Completed,U2707,South,High,2024-08-15,20,Net Banking,item_498
ORD100994,P1274,Books,,2360.94,2433.61,Pending,U2109,West,Medium,2025-07-22,15,UPI,item_423
ORD100995,P1096,Clothing,3261.89,2178.8,910.44,Cancelled,U2988,South,Medium,2025-05-06,11,UPI,item_482
ORD100996,P1428,Sports,2826.45,1003.98,2382.25,Cancelled,U3390,West,Low,2024-02-04,11,Net Banking,item_415
ORD100997,P1309,Clothing,3585.34,3004.57,3539.02,Refunded,U2897,North,High,2025-04-05,6,COD,item_459
ORD100998,P1374,Clothing,3188.93,2420.13,1463.44,Cancelled,U2806,North,High,2024-02-25,1,UPI,item_132
ORD100999,P1717,Groceries,3683.72,2549.2,4677.56,Completed,U2374,North,Medium,2025-06-28,14,Net Banking,item_216
ORD101000,P1737,Toys,4457.11,2823.3,7429.72,Pending,U2128,North,High,2024-03-02,14,Net Banking,item_369
ORD101001,P1733,Furniture,2434.97,3065.94,876.93,Processing,U2468,East,High,2024-05-31,5,COD,item_251
ORD101002,P1183,Sports,1075.88,659.02,5298.43,Cancelled,U2100,East,Low,2025-05-06,15,UPI,item_131
ORD101003,P1714,Groceries,2744.3,2562.76,5531.98,Refunded,U2134,East,Medium,2025-07-27,4,COD,item_289
ORD101004,P1031,Electronics,3871.34,2388.18,4172.96,Pending,U3347,East,Medium,2024-02-29,9,COD,item_309
ORD101005,P1345,Groceries,810.34,1677.82,3935.21,Cancelled,U2138,Central,High,2024-05-22,14,UPI,item_368
ORD101006,P1018,Toys,4138.04,1354.44,1443.35,Pending,U2288,South,Low,2024-11-29,11,Debit Card,item_251
ORD101007,P1170,Furniture,3797.5,2523.3,4074.29,Refunded,U2771,East,Low,2025-10-01,7,Debit Card,item_464
ORD101008,P1601,Books,1155.64,2401.22,5262.9,Cancelled,U2476,North,Low,2025-09-04,9,COD,item_353
ORD101009,P1371,Clothing,4420.87,3079.08,3558.56,Processing,U2398,East,Low,2025-08-11,18,Debit Card,item_19
ORD101010,P1975,Books,3695.55,193.12,1227.95,Refunded,U2637,East,Low,2024-07-24,2,Credit Card,item_53
ORD101011,P1925,Groceries,703.74,3913.63,373.26,Refunded,U3446,Central,High,2024-11-06,2,Debit Card,item_303
ORD101012,P1112,Books,1855.9,1916.31,1421.04,Processing,U2477,South,Low,2025-05-10,8,COD,item_335
ORD101013,P1778,Books,1819.3,562.48,6475.24,Completed,U3127,Central,Low,2025-05-16,9,Net Banking,item_398
ORD101014,P1613,Sports,52.67,1849.22,2967.8,Processing,U3388,East,Low,2025-02-04,9,Debit Card,item_253
ORD101015,P1114,Clothing,733.59,1671.16,3748.81,Cancelled,U2924,North,Low,2025-07-18,18,Net Banking,item_231
ORD101016,P1694,Books,1368.03,1568.59,1538.54,Pending,U2940,South,Medium,2024-09-21,2,Credit Card,item_253
ORD101017,P1761,Toys,322.46,3909.25,3354.88,Refunded,U2575,South,Medium,2024-07-16,15,Debit Card,item_271
ORD101018,P1168,Books,1980.16,1396.18,4856.26,Processing,U2999,North,Medium,2024-11-14,10,COD,item_41
ORD101019,P1508,Electronics,2990.76,3736.54,7413.27,Refunded,U2545,South,High,2024-05-01,17,Net Banking,item_76
ORD101020,P1946,Clothing,3632.37,2179.7,744.02,Refunded,U3088,West,Medium,2025-04-10,20,UPI,item_271
ORD101021,P1667,Electronics,2733.5,2058.25,3394.43,Processing,U2133,West,High,2025-03-29,2,COD,item_466
ORD101022,P1448,Toys,3541.91,3494.03,3061.58,Cancelled,U3053,South,Medium,2024-07-03,13,Credit Card,item_128
ORD101023,P1933,Sports,3028.13,58.22,690.63,Cancelled,U2956,West,Low,2024-08-18,17,UPI,item_485
ORD101024,P1197,Electronics,2572.61,864.8,7311.89,Processing,,Central,Medium,2025-08-22,16,UPI,item_359
ORD101025,P1842,Furniture,4128.75,170.03,1011.58,Pending,U3022,West,Medium,2025-05-25,3,Credit Card,item_412
ORD101026,P1617,Groceries,,3156.53,6535.26,Processing,U2862,South,High,2025-07-12,18,COD,item_355
ORD101027,P1090,Toys,2736.49,727.84,4619.22,Pending,U2135,West,Medium,2025-03-02,13,Debit Card,item_226
ORD101028,P1477,Toys,1604.16,2763.98,623.71,Refunded,U2291,North,High,2024-07-18,4,COD,item_221
ORD101029,P1681,Electronics,1954.59,53.99,4788.25,Pending,U2617,South,High,2025-02-24,17,COD,item_20
ORD101030,P1302,Electronics,3263.9,2714.79,3425.04,Pending,U3263,South,Medium,2025-05-06,11,Net Banking,item_193
ORD101031,P1180,Books,3009.04,25.63,2484.94,Processing,U3245,East,Medium,2024-07-15,1,UPI,item_294
ORD101032,P1223,Clothing,4799.78,3992.98,7035.41,Pending,U2816,North,High,2025-03-31,17,Net Banking,item_112
ORD101033,P1375,Electronics,1970.35,880.43,5027.7,Pending,U3261,South,High,2024-03-17,16,Net Banking,item_390
ORD101034,P1171,Books,680.37,2580.24,6619.63,Completed,U2012,West,Low,2024-09-01,16,Credit Card,item_60
ORD101035,P1467,Electronics,1185.12,3911.61,5176.41,Processing,U2929,South,Low,2025-01-19,13,UPI,item_367
ORD101036,P1624,Electronics,,1046.13,3242.43,Pending,U2883,Central,High,2024-08-27,5,Net Banking,item_364
ORD101037,P1645,Toys,1402.36,1710.41,7639.87,Cancelled,U3433,South,Low,2025-04-18,2,UPI,item_246
ORD101038,P1072,Books,,3108.56,3248.52,Cancelled,U2114,South,High,2025-08-10,11,UPI,item_287
ORD101039,P1042,Books,3816.15,3155.13,4835.31,Cancelled,U2950,West,Low,2024-01-01,1,Net Banking,item_493
ORD101040,P1848,Books,2499.54,751.2,2278.69,Cancelled,U2002,East,High,2024-04-09,20,Debit Card,item_364
ORD101041,P1930,Clothing,4287.63,613.22,1000.39,Refunded,U3463,Central,Low,2025-07-27,8,COD,item_494
ORD101042,P1647,Sports,3899.85,3411.59,762.03,Cancelled,U3129,East,Low,2024-08-19,5,Net Banking,item_38
ORD101043,P1008,Toys,,3831.55,3588.78,Refunded,U2417,Central,Medium,2024-05-24,16,Net Banking,item_434
ORD101044,P1614,Furniture,1959.5,1388.06,5143.02,Processing,U2311,North,Low,2025-04-11,19,UPI,item_59
ORD101045,P1185,Electronics,3491.39,2677.13,5702.47,Pending,U2478,North,Low,2024-01-18,1,UPI,item_378
ORD101046,P1186,Clothing,2523.89,1284.19,4012.76,Pending,U2140,South,Medium,2025-09-25,16,Net Banking,item_331
ORD101047,P1386,Toys,422.78,2240.63,1557.14,Completed,U3219,South,Medium,2024-02-07,6,Net Banking,item_419
ORD101048,P1763,Clothing,2326.93,1829.08,5526.02,Pending,,North,Low,2024-12-29,12,COD,item_116
ORD101049,P1062,Sports,4789.56,1924.12,3323.28,Cancelled,U3157,West,High,2024-11-09,4,UPI,item_178
ORD101050,P1141,Books,4662.11,2638.42,5428.84,Refunded,U2612,South,Low,2024-12-09,6,COD,item_247
ORD101051,P1327,Electronics,2516.43,1242.98,7035.85,Refunded,U2832,North,High,2025-04-12,11,Debit Card,item_440
ORD101052,P1483,Groceries,3810.49,314.73,1893.96,Completed,U2656,North,Low,2024-05-24,14,COD,item_83
ORD101053,P1113,Clothing,268.25,2384.68,6198.59,Pending,,East,High,2024-07-15,12,UPI,item_297
ORD101054,P1258,Toys,535.81,1210.04,1380.77,Pending,U2367,East,High,2024-07-01,1,Credit Card,item_419
ORD101055,P1227,Toys,1600.23,1581.56,5980.53,Processing,U3204,Central,High,2025-02-18,20,Credit Card,item_181
ORD101056,P1802,Furniture,1176.34,3488.99,2604.61,Cancelled,U3181,East,Medium,2024-09-21,1,Net Banking,item_43
ORD101057,P1125,Books,1748.32,3390.47,3770.03,Completed,U2190,East,High,2024-05-14,16,Net Banking,item_439
ORD101058,P1070,Clothing,2141.73,2107.06,5836.37,Processing,U2271,South,Low,2024-04-24,8,COD,item_25
ORD101059,P1354,Groceries,137.68,229.29,2310.87,Refunded,U3476,East,Low,2024-02-18,20,Credit Card,item_469
ORD101060,P1493,Books,898.32,3881.19,7002.4,Pending,,West,Medium,2024-05-20,7,UPI,item_472
ORD101061,P1944,Sports,517.49,2128.52,1542.89,Pending,U3106,East,High,2025-07-31,12,COD,item_99
ORD101062,P1932,Electronics,1123.3,1602.94,6515.82,Refunded,U3268,East,Medium,2024-07-08,4,COD,item_245
ORD101063,P1935,Furniture,3365.86,1627.84,7922.29,Refunded,U2936,West,Low,2024-01-09,17,COD,item_325
ORD101064,P1177,Clothing,247.13,3981.94,4305.57,Completed,U2482,East,High,2025-04-05,5,COD,item_118
ORD101065,P1111,Clothing,4289.12,3231.7,159.01,Processing,U2891,North,High,2024-12-08,8,Debit Card,item_123
ORD101066,P1366,Furniture,2946.84,48.15,7415.86,Processing,U2906,West,Low,2024-02-01,14,COD,item_222
ORD101067,P1908,Books,3995.89,2736.08,7954.09,Cancelled,,East,High,2025-05-16,9,UPI,item_147
ORD101068,P1964,Groceries,4189.7,3466.48,238.02,Completed,U2676,South,High,2024-07-17,17,Debit Card,item_398
ORD101069,P1031,Clothing,4630.8,2696.87,3442.6,Pending,U2200,South,High,2024-10-24,13,Credit Card,item_460
ORD101070,P1178,Sports,200.45,209.38,3741.33,Completed,U3088,South,High,2024-08-09,7,Net Banking,item_497
ORD101071,P1880,Electronics,3651.5,1445.36,890.49,Refunded,U3240,Central,Low,2025-01-17,5,UPI,item_1
ORD101072,P1417,Clothing,4083.67,3192.96,6959.9,Refunded,U2162,North,High,2024-04-17,15,Credit Card,item_396
ORD101073,P1155,Groceries,3301.56,3440.94,1730.77,Processing,,Central,Medium,2025-02-22,19,Credit Card,item_359
ORD101074,P1616,Books,4032.67,3992.66,355.63,Refunded,U3127,East,Medium,2024-02-23,4,UPI,item_197
ORD101075,P1298,Furniture,4438.43,2575.9,803.87,Refunded,U2110,East,Medium,2024-01-20,5,COD,item_30
ORD101076,P1038,Furniture,1546.26,2106.77,4010.76,Pending,U2652,North,Low,2025-05-26,18,Net Banking,item_133
ORD101077,P1361,Sports,4220.91,1072.13,7877.01,Completed,U2355,North,Low,2024-04-21,1,UPI,item_455
ORD101078,P1682,Furniture,1142.24,2451.54,1627.43,Processing,U3271,Central,Medium,2024-12-24,2,Net Banking,item_444
ORD101079,P1692,Clothing,4580.67,889.59,4865.65,Processing,U2579,North,Medium,2025-01-06,19,Debit Card,item_25
ORD101080,P1575,Sports,2895.63,3675.26,1713.04,Pending,U2481,East,High,2025-02-25,2,Debit Card,item_429
ORD101081,P1099,Toys,4457.14,3120.48,4986.01,Cancelled,U3351,South,Medium,2024-05-18,18,UPI,item_467
ORD101082,P1216,Groceries,552.76,1472.07,5276.86,Cancelled,U2909,East,Low,2025-09-21,4,Net Banking,item_280
ORD101083,P1965,Toys,213.96,2014.04,7379.1,Pending,U2672,Central,High,2024-09-21,5,Credit Card,item_35
ORD101084,P1231,Books,499.71,3577.54,2331.03,Refunded,U3232,North,Medium,2025-05-01,17,Debit Card,item_262
ORD101085,P1265,Furniture,,3977.44,3893.4,Refunded,U3351,East,Medium,2024-06-30,12,Net Banking,item_484
ORD101086,P1172,Electronics,2518.93,3020.78,7688.25,Pending,U2707,East,High,2025-06-28,13,Net Banking,item_405
ORD101087,P1196,Furniture,827.54,3028.58,6724.0,Completed,U2096,North,Medium,2024-12-01,4,Net Banking,item_152
ORD101088,P1419,Toys,2872.89,2798.98,6352.64,Pending,U2092,North,High,2025-06-16,12,UPI,item_32
ORD101089,P1195,Groceries,1218.28,3617.29,2471.06,Processing,U2515,North,Low,2024-06-29,13,Debit Card,item_164
ORD101090,P1012,Furniture,442.65,2254.57,7242.85,Completed,U3454,East,Low,2025-06-01,13,Net Banking,item_363
ORD101091,P1007,Furniture,3243.64,2917.64,1054.37,Pending,U2376,West,High,2024-03-29,17,COD,item_318
ORD101092,P1313,Toys,1500.61,3060.17,4993.91,Refunded,U2275,West,Low,2025-07-27,2,UPI,item_475
ORD101093,P1919,Books,3577.3,1668.79,6586.24,Cancelled,U2892,East,Medium,2025-01-09,10,Debit Card,item_391
ORD101094,P1987,Groceries,1809.65,2219.48,5292.1,Refunded,U2278,North,Low,2024-10-24,5,COD,item_463
ORD101095,P1353,Furniture,2101.85,2310.32,289.41,Refunded,U2224,North,Low,2024-03-19,7,Net Banking,item_271
ORD101096,P1007,Electronics,4088.65,2570.1,3674.5,Cancelled,U3290,North,Low,2024-03-04,14,Net Banking,item_355
ORD101097,P1953,Groceries,2286.07,3472.79,1736.9,Completed,U2975,West,Medium,2024-11-13,17,Credit Card,item_73
ORD101098,P1371,Clothing,3102.71,3969.67,2415.52,Pending,U3209,Central,High,2024-05-24,18,COD,item_446
ORD101099,P1872,Clothing,4239.59,3744.82,605.07,Cancelled,U2576,South,Medium,2024-05-14,4,UPI,item_481
ORD101100,P1772,Electronics,400.85,1451.69,6604.61,Refunded,U2091,Central,Low,2025-01-17,5,Debit Card,item_335
ORD101101,P1157,Books,3896.67,2698.72,6328.66,Pending,U2176,East,High,2024-11-28,10,COD,item_151
ORD101102,P1919,Books,3036.36,2447.7,6422.12,Refunded,U2942,West,Low,2025-09-26,8,Net Banking,item_275
ORD101103,P1411,Books,4378.39,3710.75,3385.24,Pending,U3497,South,Low,2024-12-31,6,Debit Card,item_295
ORD101104,P1284,Electronics,558.7,1447.92,6689.66,Processing,,East,Low,2024-05-03,5,Credit Card,item_51
ORD101105,P1597,Toys,3442.23,2549.53,2035.94,Pending,U3481,North,Low,2024-06-28,9,Credit Card,item_27
ORD101106,P1765,Toys,3843.81,788.9,6383.01,Pending,U3235,East,High,2024-08-21,10,COD,item_290
ORD101107,P1089,Furniture,4397.17,1324.06,1498.12,Processing,U2711,West,High,2024-02-14,19,Credit Card,item_217
ORD101108,P1187,Clothing,709.77,3048.49,1050.52,Completed,U3294,West,High,2025-07-28,4,UPI,item_138
ORD101109,P1877,Clothing,1860.47,3944.16,7695.44,Completed,U3399,North,Medium,2025-03-15,3,COD,item_498
ORD101110,P1078,Books,3220.1,404.83,2449.5,Completed,U3139,South,Low,2025-05-13,7,COD,item_337
ORD101111,P1749,Sports,3496.61,2894.24,3907.2,Completed,U2562,South,Low,2025-05-21,15,Debit Card,item_267
ORD101112,P1130,Groceries,328.34,2415.0,1299.6,Refunded,U2087,Central,Medium,2024-06-29,20,UPI,item_46
ORD101113,P1748,Toys,2713.29,3407.1,7757.27,Completed,U2110,West,High,2025-06-05,19,Debit Card,item_184
ORD101114,P1876,Clothing,791.09,1172.58,4733.0,Completed,U2564,West,Low,2025-09-30,19,Debit Card,item_61
ORD101115,P1354,Furniture,1287.22,910.83,4913.46,Completed,U2300,West,Low,2025-04-30,18,Debit Card,item_414
ORD101116,P1077,Clothing,3242.65,2235.99,3274.23,Pending,U2491,South,High,2024-10-13,17,Credit Card,item_217
ORD101117,P1299,Electronics,1353.74,2577.09,6620.32,Refunded,U2384,Central,High,2024-10-14,11,Debit Card,item_158
ORD101118,P1313,Sports,269.21,3681.56,5086.18,Completed,U2857,North,Low,2025-04-11,3,Debit Card,item_489
ORD101119,P1389,Electronics,2674.22,3495.81,2335.77,Cancelled,U2771,West,Low,2025-08-02,9,COD,item_327
ORD101120,P1803,Furniture,2908.07,182.96,5952.94,Processing,U3260,South,High,2025-07-21,3,Net Banking,item_358
ORD101121,P1466,Books,566.9,3701.21,2022.15,Completed,U3238,South,Low,2025-05-09,19,Credit Card,item_236
ORD101122,P1045,Groceries,3669.21,3340.85,5449.13,Pending,U2064,West,Medium,2024-05-24,9,Credit Card,item_432
ORD101123,P1225,Clothing,51.44,3596.55,5318.48,Processing,U3451,West,Medium,2024-01-22,9,Credit Card,item_107
ORD101124,P1070,Books,2790.01,2605.34,7801.29,Processing,U3070,East,Medium,2024-08-29,13,Credit Card,item_306
ORD101125,P1563,Electronics,1325.37,2416.1,4925.34,Cancelled,U2347,West,Low,2025-08-01,15,COD,item_322
ORD101126,P1477,Electronics,1673.3,543.38,7493.58,Completed,U2771,West,Medium,2025-05-29,10,Debit Card,item_40
ORD101127,P1541,Toys,2283.27,238.35,5822.61,Completed,U2730,South,Low,2024-07-01,3,Credit Card,item_135
ORD101128,P1319,Clothing,2535.93,352.98,1727.29,Processing,U2376,South,High,2025-09-04,7,Debit Card,item_393
ORD101129,P1211,Electronics,479.86,3137.02,3341.91,Pending,U2102,West,High,2024-08-06,18,UPI,item_304
ORD101130,P1533,Groceries,890.78,1782.55,3025.11,Pending,U2338,North,Low,2025-04-11,7,Credit Card,item_110
ORD101131,P1033,Clothing,3221.83,691.57,7488.24,Pending,U2614,South,High,2024-11-07,17,Credit Card,item_353
ORD101132,P1275,Toys,2121.64,3387.55,3202.35,Refunded,U2612,West,Low,2025-05-18,16,Net Banking,item_368
ORD101133,P1008,Sports,2434.9,1140.02,5041.77,Pending,U3159,East,Low,2024-08-28,15,Net Banking,item_485
ORD101134,P1931,Books,1032.39,1106.84,1974.04,Refunded,U3398,East,Low,2024-05-23,19,Credit Card,item_364
ORD101135,P1108,Sports,4021.64,1451.31,3298.78,Pending,U2988,North,Low,2025-02-06,3,Debit Card,item_219
ORD101136,P1457,Toys,3959.72,2137.24,3169.47,Pending,U3383,North,Low,2024-06-08,20,UPI,item_390
ORD101137,P1073,Furniture,,3699.09,4544.58,Refunded,U2703,East,Low,2025-02-25,4,UPI,item_156
ORD101138,P1243,Sports,2834.9,3510.28,597.54,Cancelled,U2352,South,Medium,2024-10-18,7,Debit Card,item_20
ORD101139,P1239,Electronics,1949.46,475.33,7784.5,Completed,U3131,West,Medium,2024-04-06,15,Net Banking,item_277
ORD101140,P1826,Toys,2323.43,3905.05,2340.52,Completed,U3161,South,High,2024-08-28,3,Credit Card,item_413
ORD101141,P1658,Electronics,1950.34,3850.76,5889.23,Refunded,U3163,North,Medium,2025-01-18,16,COD,item_361
ORD101142,P1463,Toys,4314.4,818.54,6299.96,Pending,,East,High,2024-03-14,19,Credit Card,item_348
ORD101143,P1388,Groceries,1839.94,3989.43,1932.83,Completed,U2254,East,High,2025-02-14,7,Credit Card,item_297
ORD101144,P1702,Books,1137.39,1532.37,3641.84,Refunded,U3129,Central,Low,2025-08-13,11,Credit Card,item_195
ORD101145,P1632,Sports,404.18,691.04,4631.4,Pending,,West,High,2025-02-10,12,UPI,item_138
ORD101146,P1986,Books,2355.52,1176.6,2568.59,Completed,U2358,South,Medium,2025-01-05,7,UPI,item_218
ORD101147,P1302,Toys,206.98,1965.2,7054.27,Pending,U2775,South,Medium,2025-02-08,2,Debit Card,item_281
ORD101148,P1557,Groceries,834.59,2261.47,1632.24,Completed,U2845,North,High,2024-08-23,5,UPI,item_89
ORD101149,P1889,Books,2575.17,901.46,536.29,Processing,U2230,West,Medium,2024-04-03,14,Credit Card,item_43
ORD101150,P1837,Books,830.59,590.28,2184.89,Processing,U2100,North,High,2024-12-12,17,Debit Card,item_495
ORD101151,P1958,Clothing,3030.26,3313.79,2944.8,Cancelled,U2007,East,Low,2024-05-26,2,UPI,item_57
ORD101152,P1610,Groceries,2470.61,1298.36,2687.63,Refunded,U3008,Central,High,2025-04-25,2,Debit Card,item_366
ORD101153,P1045,Electronics,3213.04,3306.95,1655.53,Processing,U3007,South,High,2024-06-28,20,Credit Card,item_63
ORD101154,P1394,Clothing,1211.21,2727.9,6012.91,Pending,,North,High,2024-11-03,2,UPI,item_59
ORD101155,P1767,Furniture,1837.51,381.19,3737.62,Cancelled,,Central,High,2025-08-21,12,Net Banking,item_297
ORD101156,P1341,Electronics,4085.42,3399.33,228.14,Cancelled,U2650,South,Low,2024-11-23,7,Credit Card,item_344
ORD101157,P1313,Clothing,4020.15,2385.6,2140.23,Cancelled,U2470,South,High,2024-07-16,19,UPI,item_5
ORD101158,P1845,Sports,2283.31,442.21,3022.01,Completed,U2173,East,High,2025-02-04,15,COD,item_367
ORD101159,P1721,Electronics,2160.74,1377.89,6319.84,Cancelled,U2986,Central,Low,2024-04-13,19,Debit Card,item_168
ORD101160,P1224,Clothing,2059.41,311.31,2623.98,Pending,U2173,Central,High,2024-10-20,7,UPI,item_269
ORD101161,P1485,Groceries,413.48,750.12,2265.7,Cancelled,U2981,Central,Low,2024-01-29,19,COD,item_431
ORD101162,P1958,Electronics,3977.17,899.37,4055.38,Completed,U2967,North,Medium,2024-03-02,20,UPI,item_55
ORD101163,P1449,Furniture,252.2,3968.46,6138.77,Cancelled,U2168,South,High,2025-08-29,17,COD,item_493
ORD101164,P1468,Books,4814.74,1399.38,4936.43,Refunded,U3240,West,Low,2025-08-23,1,Debit Card,item_182
ORD101165,P1675,Clothing,2637.55,1856.03,7597.71,Pending,U2017,Central,Low,2025-08-26,18,COD,item_385
